sorted,query,city,name,address,website,email,flagged
true,Soap store,Los Angeles,Incense Pro,"748 Vine St, Los Angeles, CA 90038, United States",https://www.incensepro.com/,info@incensepro.com,true
true,Soap store,Los Angeles,Incense Pro - West Hollywood,"7547 Melrose Ave, Los Angeles, CA 90046, United States",https://www.incensepro.com/,info@incensepro.com,true
true,Soap store,Los Angeles,Square One Refills and Sustainable Supplies,"1523 Montana Ave, Santa Monica, CA 90403, United States",http://squareonerefills.com/,filler@godaddy.com,
true,Soap store,Los Angeles,Pamper U! Products,"4429 W Slauson Ave, Los Angeles, CA 90043, United States",https://pamperuproducts.com/,filler@godaddy.com,
true,Soap store,Los Angeles,"TAJ MAHAL IMPORTS, INC.","5454 Crenshaw Blvd, Los Angeles, CA 90043, United States",http://www.tajmahalimports.net/,tajmahalimports@gmail.com,
true,Soap store,Los Angeles,Le Labo,"744 E 3rd St, Los Angeles, CA 90013, United States",https://www.lelabofragrances.com/,concierge@lelabofragrances.com,
true,Soap store,Los Angeles,OTM Fight Shop,"17424 Beach Blvd, Huntington Beach, CA 92647, United States",https://otmfightshops.com/,orders@otmfightshops.com,
true,Soap store,Los Angeles,Le Labo,"189 The Grove Dr Unit Q80, Los Angeles, CA 90036, United States",http://www.lelabofragrances.com/,concierge@lelabofragrances.com,
true,Soap store,Los Angeles,Lunam Love,"12512 Whittier Blvd, Whittier, CA 90602, United States",http://www.lunamlove.com/,support@lunamlove.com,true
true,Boutique Cosmetics Store,Los Angeles,Noto Botanics,"5005 N Figueroa St, Los Angeles, CA 90042, United States",https://notobotanics.com/,THEFLAGSHIP@NOTOBOTANICS.COM,
true,Boutique Cosmetics Store,Los Angeles,Beautique Cosmetics,"7611 W Thomas Rd Space M5, Phoenix, AZ 85033, United States",https://cosmeticsbeautique.com/,beautiquecosmetics@yahoo.com,
true,Boutique Cosmetics Store,Los Angeles,Perfumania,"100 Citadel Dr # 438, Commerce, CA 90040, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,Los Angeles,MALIN+GOETZ,"238 N Larchmont Blvd, Los Angeles, CA 90004, United States",https://www.malinandgoetz.com/larchmont-shop,larchmont@malinandgoetz.com,
true,Boutique Cosmetics Store,Los Angeles,Thirteen Lune & Damone Roberts Salon,"120 N Larchmont Blvd, Los Angeles, CA 90004, United States",https://thirteenlune.com/%20&%20www.damoneroberts.com,care@thirteenlune.com,
true,Boutique Cosmetics Store,Los Angeles,Aromas Perfumes,"1128 S Bristol St, Santa Ana, CA 92704, United States",https://aromasperfumes.com/,Customerservice@aromasperfumes.com,
true,Soap store,Los Angeles,The Skin Butter Store,"11107 Burbank Blvd, North Hollywood, CA 91601, United States",https://www.theskinbutterstore.com/,Info@TheSkinButterStore.com,
true,Soap store,Los Angeles,Nigel Beauty Emporium,"11252 Magnolia Blvd, North Hollywood, CA 91601, United States",https://www.nigelbeauty.com/,info@nigelbeauty.com,true
true,Soap store,Los Angeles,Super King Market,"2260 Lincoln Ave, Altadena, CA 91001, United States",https://superkingmarkets.com/pages/grocery-store-altadena?utm_campaign=super-king-market-altadena&utm_medium=organic&utm_source=gmb,superking@superkingmarket.com,
true,Soap store,Los Angeles,General Wax & Candle Company,"6863 Beck Ave, North Hollywood, CA 91605, United States",https://www.generalwax.com/,factoryoutlet@generalwax.com,
true,Soap store,Los Angeles,Super King Market,"7227 Van Nuys Blvd Unit A, Los Angeles, CA 91405, United States",https://superkingmarkets.com/pages/grocery-store-van-nuys?utm_campaign=super-king-market-van-nuys&utm_medium=organic&utm_source=gmb,superking@superkingmarket.com,
true,Soap store,Los Angeles,Super King Market,"19500 Plummer St, Los Angeles, CA 91324, United States",https://superkingmarkets.com/pages/grocery-store-northridge?utm_campaign=super-king-market-northridge&utm_medium=organic&utm_source=gmb,superking@superkingmarket.com,
true,Soap store,Los Angeles,Mind Body & Soap Co,"23123 Lyons Ave, Newhall, CA 91321, United States",http://www.mindbodyandsoapco.com/,mindbodysoap@gmail.com,
true,Soap store,Los Angeles,Beauty Collection Sherman Oaks,"13351 Riverside Dr # H, Sherman Oaks, CA 91423, United States",https://www.beautycollection.com/,customercare@beautycollection.com,
true,Soap store,Los Angeles,Co-opportunity Market Santa Monica,"1525 Broadway, Santa Monica, CA 90404, United States",http://www.coopportunity.com/,service@coopportunity.com,true
true,Soap store,Los Angeles,The Soap Company Store,"5770 W Irlo Bronson Memorial Hwy #415, Kissimmee, FL 34746, United States",https://soapcompanystore.com/,filler@godaddy.com,
true,Soap store,Los Angeles,Soapology,"67 8th Ave, New York, NY 10014, United States",https://www.soapologynyc.com/,support@soapologynyc.com,true
true,Soap store,Los Angeles,TINY BANDIT,"350 Sunset Ave Suite 2, Venice, CA 90291, United States",http://www.tinybandit.com/,heather@tinybandit.com,
true,Soap store,Los Angeles,Rainbow Acres Natural Foods,"13208 Washington Blvd, Los Angeles, CA 90066, United States",http://rainbowacresca.com/,filler@godaddy.com,
true,Soap store,Los Angeles,Surf Outpost Market,"25801 Pacific Coast Hwy, Malibu, CA 90265, United States",https://www.maliburv.com/,Californiainfo@maliburv.com,true
true,Soap store,Los Angeles,Gjusta Goods,"324 Sunset Ave, Venice, CA 90291, United States",http://www.gjustagoods.com/,dailyinfo@gjustagoods.com,true
true,Soap store,Los Angeles,Mystic Journey,"2923 Main St, Santa Monica, CA 90405, United States",https://www.mysticjourneyla.com/,info@MysticJourneyLA.com,true
true,Soap store,Los Angeles,SALUS Bath and Body,"240 Walnut St, Fort Collins, CO 80524, United States",http://www.shopsalus.com/,sales@shopsalus.com,
true,Soap store,Los Angeles,Sand 'n Surf,"131 Broadway, Santa Monica, CA 90401, United States",http://sandnsurfsm.com/,info@sandnsurfsm.com,true
true,Soap store,Los Angeles,Glow + Flow Beauty,"933 N La Brea Ave, Inglewood, CA 90302, United States",https://glowandflowbeauty.com/,hello@glowandflowbeauty.com,
true,Soap store,Los Angeles,Stone Candles,"622 N La Brea Ave, Inglewood, CA 90302, United States",http://www.stonecandles.com/,orders@stonecandles.com,
true,Soap store,Los Angeles,Nutritions And More,"7122 Pacific Blvd, Huntington Park, CA 90255, United States",https://nutritions-more.com/,info@nutritions-more.com,true
true,Soap store,Los Angeles,Local Market Co Op,"3525 W Carson St, Torrance, CA 90503, United States",https://localsourcecoop.com/,info@localmarketcoop.com,true
true,Soap store,Los Angeles,Olé City Market #1,"2990 Santa Fe Ave, Long Beach, CA 90810, United States",https://www.olecitymarket.com/,hr@olecitymarket.com,
true,Soap store,Los Angeles,El Fresco Farms,"23501 Avalon Blvd, Carson, CA 90745, United States",https://www.elfrescofarmsmarkets.com/,contact@elfrescofarmsmarkets.com,true
true,Soap store,Los Angeles,Albertsons,"28090 S Western Ave, San Pedro, CA 90732, United States",https://local.albertsons.com/ca/san-pedro/28090-s-western-ave.html,,
true,Soap store,Los Angeles,Agua Y Salud,"9984 Lakewood Blvd, Downey, CA 90240, United States",http://www.waterstoredowney.com/,Luis@Saludwaterco.com,
true,Boutique Cosmetics Store,Los Angeles,Boss Beauty Boutique,"353 Historic Rte 66, Glendora, CA 91740, United States",https://www.bossbeautyboutique.com/,bossbeautyboutique@yahoo.com,
true,Boutique Cosmetics Store,Los Angeles,The Goddess Mercado Boutique,"5384 Huntington Dr S, Los Angeles, CA 90032, United States",http://www.thegoddessmercado.com/,mexichiccrafts@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,Nancy's Boutique & Spa,"11805 Beverly Blvd, Whittier, CA 90601, United States",https://nancysboutiques.com/,,
true,Boutique Cosmetics Store,Los Angeles,Shiseido Rowland Heights- Anais Cosmetics,"Inside of GW Market, 18475 Colima Rd, Rowland Heights, CA 91748, United States",http://anaiscosmetics.com/,info@gmail.com,true
true,Boutique Cosmetics Store,Los Angeles,Euphoria Beauty,"7611 W Thomas Rd suite f012, Phoenix, AZ 85033, United States",http://euphoriabeautyaz.com/,beautiquecosmetics@yahoo.com,
true,Boutique Cosmetics Store,Los Angeles,Neo Cosmetics | Koru Pharma | DrPaceLeader |,"6640 Van Nuys Blvd #202, Van Nuys, CA 91405, United States",https://www.neocosmeticsus.com/,neocosmetics2024@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,FACED by kna,"3156 Foothill Blvd B, La Crescenta-Montrose, CA 91214, United States",http://www.bykna.com/,facedbykna@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,The Rouge Cosmetics,"4508 Forman Ave, Toluca Lake, CA 91602, United States",http://therougecosmetics.com/,info@therougecosmetics.com,true
true,Boutique Cosmetics Store,Los Angeles,Nix Marie,"2227 Honolulu Ave, Montrose, CA 91020, United States",http://www.nixmarie.com/,hello@nixmarie.com,
true,Boutique Cosmetics Store,Los Angeles,Capsule Parfumerie,"7418 Beverly Blvd, Los Angeles, CA 90036, United States",http://www.capsuleparfumerie.com/,orders@capsuleparfumerie.com,
true,Boutique Cosmetics Store,Los Angeles,MALIN+GOETZ,"3300 W Sunset Blvd, Los Angeles, CA 90026, United States",https://www.malinandgoetz.com/silver-lake-shop,silverlake@malinandgoetz.com,
true,Boutique Cosmetics Store,Los Angeles,Jasmeen Beauty & Threading Studio LLC,"corner of, 13643 Foothill Blvd Beside ""TEXACO"" GAS STATION"" front of ""SPEAKEASY FITNESS & Across""JACK IN THE BOX 13643 Foothill Boulevard, Next ""SYLMAR PET GROOMING, Hubbard St, Sylmar, CA 91342, United States",http://jasbeautybrow.com/,jasmeenbeauty3@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,Escentials,"23167 Leonora Dr, Woodland Hills, CA 91367, United States",https://www.escentialsla.com/,escentialsLa@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,Malani Perfumes,"6735 Van Nuys Blvd ste b, Van Nuys, CA 91405, United States",https://www.malanistores.com/,info@malanistores.com,
true,Boutique Cosmetics Store,Los Angeles,Pink Glam Box,"323 E 12th St, Los Angeles, CA 90015, United States",http://www.pinkglambox.com/,pinkglambox1@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,MYSTIC BEAUTY,"3500 W 6th St #102, Los Angeles, CA 90020, United States",http://mysticbeautyla.com/,Angelelli@yahoo.it,
true,Boutique Cosmetics Store,Los Angeles,MALIN+GOETZ,"1410 Abbot Kinney Blvd, Venice, CA 90291, United States",https://www.malinandgoetz.com/abbot-kinney-shop,abbotkinney@malinandgoetz.com,
true,Boutique Cosmetics Store,Los Angeles,La Maison Valmont Beverly Hills,"234 Via Rodeo Dr, Beverly Hills, CA 90210, United States",http://www.lamaisonvalmont.com/en/la-maison-valmont-beverlyhills,lmvbh@evalmont.ca,
true,Boutique Cosmetics Store,Los Angeles,San Pedro Beauty Center,"980 N Western Ave ste d, San Pedro, CA 90732, United States",http://www.spbeauty.shop/,info.spbeauty@gmail.com,true
true,Boutique Cosmetics Store,Los Angeles,Curly Gurl Luv Beauty Supply,"4443 Redondo Beach Blvd, Lawndale, CA 90260, United States",http://curlygurlluv.com/,curlygurlluv@gmail.com,
true,Boutique Cosmetics Store,Los Angeles,SleekShop,"14251 Chambers Rd, Tustin, CA 92780, United States",http://www.sleekshop.com/,work@monaco.com,
true,Soap store,New York,Soapology,"67 8th Ave, New York, NY 10014, United States",https://www.soapologynyc.com/,support@soapologynyc.com,true
true,Soap store,New York,Mumu Bath,"72 Jay St, Brooklyn, NY 11201, United States",https://www.mumubath.com/,sasha.chou@mumubath.com,
true,Soap store,New York,Back Porch Soap Company,"711 Amsterdam Ave, New York, NY 10025, United States",https://www.backporchsoap.com/,info@backporchsoap.com,true
true,Soap store,New York,Sensorium Emporium,"28 Monmouth St, Red Bank, NJ 07701, United States",http://sensoriumemporium.net/,beth.allen.mnb@gmail.com,
true,Soap store,New York,DollyMoo,"217 Glenridge Ave, Montclair, NJ 07042, United States",http://www.dollymoo.com/,Info@dollymoo.com,true
true,Soap store,New York,Serendipityiyi Soap & more,"194 Olean Ave, Jersey City, NJ 07306, United States",http://serendipityiyisoapandmore.com/,Moreserendipityiyisoap@gmail.com,
true,Soap store,New York,Spell Bathing,"37 Duncan Ave, Jersey City, NJ 07304, United States",https://spellbathing.com/,spellbathing@gmail.com,
true,Soap store,New York,Maison Jar,"566 Leonard St, Brooklyn, NY 11222, United States",http://www.maisonjar.nyc/,hello@maisonjar.nyc,
true,Soap store,New York,Forces of Nature,"1608 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",http://www.eforcesofnature.com/,info@eforcesofnature.com,
true,Soap store,New York,MALIN+GOETZ,"100 W 72nd St, New York, NY 10023, United States",https://www.malinandgoetz.com/uws-columbus-shop,uwscolumbus@malinandgoetz.com,
true,Soap store,New York,Sweetwater Labs,"777 6th Ave, New York, NY 10001, United States",https://www.sweetwaterlabsnyc.com/,info@sweetwaterlabsnyc.com,true
true,Boutique Cosmetics Store,New York,WegoInc Discounted Cosmetics store,"775 51st St, Brooklyn, NY 11220, United States",http://www.wegoinc.online/,Wegobeauty@gmail.com,
true,Boutique Cosmetics Store,New York,La Maison Valmont New York,"35 E 76th St, New York, NY 10021, United States",https://www.lamaisonvalmont.com/en/la-maison-valmont-newyork-thecarlyle,spavalmont@evalmont.ca,
true,Boutique Cosmetics Store,New York,MALIN+GOETZ,"225 Bedford Ave, Brooklyn, NY 11211, United States",https://www.malinandgoetz.com/williamsburg-shop,williamsburg@malinandgoetz.com,
true,Soap store,New York,Beautiful Amore Vegan Skincare,"445 Albee Square W, Brooklyn, NY 11201, United States",http://beautifulamoreskincare.com/,Beautifulamore@gmail.com,
true,Soap store,New York,Sunaroma,"1600 Atlantic Ave, Brooklyn, NY 11213, United States",http://www.sunaroma.com/,info@sunaroma.com,true
true,Soap store,New York,Soapandsoap,"42 Westervelt Pl, Jersey City, NJ 07304, United States",http://www.soapandsoap.com/,cs@soapandsoap.com,
true,Soap store,New York,Sunrise Lane Products,"780 Greenwich St, New York, NY 10014, United States",http://www.sunriselaneproducts.com/,ask@sunriselaneproducts.com,
true,Soap store,New York,LaMania cosmetics (Ziółko),"217 Dayton Ave, Clifton, NJ 07011, United States",https://www.lamania-cosmetics.com/,lamaniacosmetics@gmail.com,
true,Soap store,New York,D'Agostino Grocery Store,"790 Greenwich St, New York, NY 10014, United States",https://www.dagnyc.com/stores/dagostino-at-greenwich-village,cussrv@dagnyc.com,
true,Soap store,New York,Lucky Honeybee Goods + Gifts,"lower level, 487 Palisade Ave, Jersey City, NJ 07307, United States",http://www.theluckyhoneybee.com/,info@theluckyhoneybee.com,true
true,Soap store,New York,GOOD BOTTLE REFILL SHOP,"1875 Springfield Ave, Maplewood, NJ 07040, United States",http://www.goodbottlerefillshop.com/,deanna@goodbottlerefillshop.com,
true,Soap store,New York,Raine n River Apothecary,"299 Grove St, Jersey City, NJ 07302, United States",http://rainenriver.com/,info@rainenriver.com,true
true,Soap store,New York,Lavender & Oak,"140 W 19th St, New York, NY 10011, United States",http://www.lavenderandoak.com/contact-us/,info@LavenderAndOak.com,true
true,Soap store,New York,Remedies Herb Shop,"453 Court St, Brooklyn, NY 11231, United States",http://remediesherbshop.com/,info@remediesherbshop.com,true
true,Boutique Cosmetics Store,New York,MALIN+GOETZ,"177 7th Ave, New York, NY 10011, United States",https://www.malinandgoetz.com/chelsea-shop,chelsea@malinandgoetz.com,
true,Soap store,New York,Sweet Freya Love,"630 Old Country Rd, Garden City, NY 11530, United States",https://sweetfreya.com/,,
true,Soap store,New York,Axa Beauty Shop,"Gerard Ave E, Malverne, NY 11565, United States",https://axabeautyshop.com/,info@axabeautyshop.com,true
true,Soap store,New York,The Soap Company Store,"5770 W Irlo Bronson Memorial Hwy #415, Kissimmee, FL 34746, United States",https://soapcompanystore.com/,,
true,Soap store,New York,"Duross & Langel - Bath, Spa & Skincare","240 S 11th St, Philadelphia, PA 19107, United States",http://www.durossandlangel.com/,info@durossandlangel.com,true
true,Soap store,New York,SALUS Bath and Body,"240 Walnut St, Fort Collins, CO 80524, United States",http://www.shopsalus.com/,sales@shopsalus.com,
true,Soap store,New York,Zola's Original Herbal Remedies,"166-28 Jamaica Ave, Jamaica, NY 11433, United States",http://www.ohremedies.com/,info@ohremedies.com,true
true,Soap store,New York,Greenbay Marketplace,"3206 Broadway, Astoria, NY 11106, United States",https://greenbaymarketplace.com/,cs@greenbayorganicfoods.com,
true,Soap store,New York,Rain Natural Skincare Bronxville,"139 Parkway Rd, Bronxville, NY 10708, United States",http://www.rainafrica.com/,info@rainafrica.com,true
true,Soap store,New York,Felt So Good Soap,"680 E Main St, Stamford, CT 06901, United States",https://www.feltsosoap.com/contact,hello@feltsosoap.com,
true,Soap store,New York,Bliss Beauty,"2176 White Plains Rd, Bronx, NY 10462, United States",http://www.blissbeauty.com/,jobs@blissbeauty.com,
true,Soap store,New York,Rumi Life,"200 Baychester Ave, Bronx, NY 10475, United States",http://www.rumilifeshop.com/,rumilifewarehouse@gmail.com,
true,Soap store,New York,Provenance Soapworks,"311 S Main St, St Charles, MO 63301, United States",http://www.provenancesoaps.com/,hello@provenancesoaps.com,
true,Soap store,New York,Naples Soap Company,"The Westchester #3720B, 125 Westchester Ave, White Plains, NY 10601, United States",https://www.naplessoap.com/,info@naplessoap.com,true
true,Soap store,New York,Greenbay Organic Foods,"31-10 30th Ave., Astoria, NY 11102, United States",https://greenbayorganicfoods.com/,cs@greenbayorganicfoods.com,
true,Soap store,New York,African Paradise,"327 Malcolm X Blvd # 1, New York, NY 10027, United States",http://www.theafricanparadise.com/,africanparadisezanzibar@gmail.com,
true,Soap store,New York,Jaleby,"941 Columbus Ave, New York, NY 10025, United States",http://mercato.com/shop/jaleby,thebazaarnyc@gmail.com,
true,Soap store,New York,Botanica San Lazaro,"261 Crooks Ave, Clifton, NJ 07011, United States",http://www.lazarobrand.com/,support@lazarobrand.com,true
true,Soap store,New York,Nextlevel1,"17 Ridge Ave, Spring Valley, NY 10977, United States",http://nextlevell1.com/,contactus@nextlevell1.com,true
true,Soap store,New York,Precious Convenience African Store,"715 Springfield Ave, Newark, NJ 07103, United States",https://preciousafricanmarket.web.app/,dollarealms@gmail.com,
true,Soap store,New York,The Vedic Store,"1585 Oak Tree Rd, Iselin, NJ 08830, United States",https://www.thevedicstore.com/,contact@thevedicstore.com,true
true,Soap store,New York,Newmarket,"19 New St, Metuchen, NJ 08840, United States",https://newmarketmetuchen.com/,theshops@newmarketmetuchen.com,
true,Soap store,New York,Woodboxsoap,"980 NJ-36, Leonardo, NJ 07737, United States",https://woodboxsoap.com/contact/,woodboxsoap@gmail.com,
true,Soap store,New York,National Wholesale Liquidators,"2201 59th St, Brooklyn, NY 11204, United States",http://www.nwl.me/,info@yourwebsite.com,true
true,Soap store,New York,Fragrance Shop New York,"65 E 4th St, New York, NY 10003, United States",http://www.fragranceshopnewyork.com/,hello@fragranceshopnewyork.com,
true,Soap store,New York,Milk by Beth LLC,"320 Raritan Ave, Highland Park, NJ 08904, United States",https://milkbybeth.org/,milkbybeth@gmail.comWednesdays,
true,Soap store,New York,Rumi Life,"Mall 2nd floor, 55 Parsonage Rd, Edison, NJ 08837, United States",https://www.rumilifeshop.com/,rumilifewarehouse@gmail.com,
true,Soap store,New York,Brooklyn Made Store,"51 35th St, Brooklyn, NY 11232, United States",https://www.brooklynmadestore.com/,brooklynmade@brooklynchamber.com,
true,Soap store,New York,FORGE,"50 English Plaza, Red Bank, NJ 07701, United States",https://www.shopatforge.com/,hello@shopatforge.com,
true,Boutique Cosmetics Store,New York,Beautique Cosmetics,"7611 W Thomas Rd Space M5, Phoenix, AZ 85033, United States",https://cosmeticsbeautique.com/,beautiquecosmetics@yahoo.com,
true,Boutique Cosmetics Store,New York,The Beauty Tailor,"163 Voice Rd, Carle Place, NY 11514, United States",https://beautytailornyc.com/,info@beautytailornyc.com,true
true,Boutique Cosmetics Store,New York,Perfumania,"1102 Green Acres Mall Road #102B, Valley Stream, NY 11581, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,New York,Nava Beauty,"347 Great Neck Rd, Great Neck, NY 11021, United States",http://www.navabeautystore.com/,sales@navastore.us,
true,Boutique Cosmetics Store,New York,Cartier Watches | COSMOS - 뉴욕 퀸즈 플러싱 명품 백화점,"150-24 Northern Blvd G1, Queens, NY 11354, United States",https://cosmosnewyork.com/,alex@cosmosnyc.com,
true,Boutique Cosmetics Store,New York,LuxuryBeautySource.com,"911 Central Ave, Albany, NY 12206, United States",https://www.luxurybeautysource.com/pages/about-us,customer.support@LuxuryBeautySource.com,true
true,Boutique Cosmetics Store,New York,Only Original Perfums,"8713 Roosevelt Ave, Jackson Heights, NY 11372, United States",https://onlyoriginalperfums.com/,Contact@Onlyoriginalperfumes.com,true
true,Boutique Cosmetics Store,New York,Fragrances4ever,"89-10 Eliot Ave, Rego Park, NY 11374, United States",https://www.fragrances4ever.com/,info@fragrances4ever.com,true
true,Boutique Cosmetics Store,New York,Heart of Gem,"104-06 121st St, South Richmond Hill, NY 11419, United States",https://www.heartofgem.com/,heartofgemofny@gmail.com,
true,Boutique Cosmetics Store,New York,Euphoria Beauty,"7611 W Thomas Rd suite f012, Phoenix, AZ 85033, United States",http://euphoriabeautyaz.com/,beautiquecosmetics@yahoo.comWe,
true,Boutique Cosmetics Store,New York,Perfumania,"8000 Mall Walk, Yonkers, NY 10704, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,New York,The Wellground,"917 Port Washington Blvd, Port Washington, NY 11050, United States",http://www.thewellground.com/,info@thewellground.com,true
true,Boutique Cosmetics Store,New York,Perfumania,"27 E Fordham Rd Suite # 27, Bronx, NY 10468, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,New York,Zillabeau,"26 W Forest Ave, Englewood, NJ 07631, United States",https://zillabeau.com/,zilla@zillabeau.com,
true,Boutique Cosmetics Store,New York,Bliss Beauty,"9 E 167th St, Bronx, NY 10452, United States",http://www.blissbeauty.com/,jobs@blissbeauty.com,
true,Boutique Cosmetics Store,New York,Belle Nubian Skin Care,"141 W 116th St, New York, NY 10026, United States",https://bellenubian.com/,admin@bellenubian.com,true
true,Boutique Cosmetics Store,New York,Liberty Perfume / Garden State Plaza,"One Garden State Plaza Suite 9154, Paramus, NJ 07652, United States",https://libertyperfume.com/,support@libertyperfume.com,true
true,Boutique Cosmetics Store,New York,Reveel Empowerment & Beauty Studio,"50 Galesi Dr, Wayne, NJ 07470, United States",http://reveelbeauty.com/,,
true,Boutique Cosmetics Store,New York,Perfumania,"651 Kapkowski Rd #2214, Elizabeth, NJ 07201, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,New York,Perfumania,"30-112A Mall Dr W Space #A16D, Jersey City, NJ 07310, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,New York,Posh Perfume Cosmetics Inc,"1245 Virginia St, Elizabeth, NJ 07208, United States",http://poshperfumes.com/,Info@poshperfumes.com,true
true,Boutique Cosmetics Store,New York,Blende custom makeup,"106 Elm St, Westfield, NJ 07090, United States",http://www.blendecustommakeup.com/,Info@BlendeBeauty.com,true
true,Boutique Cosmetics Store,New York,The Rebecca Collection,"2 Mine Brk Rd, Bernardsville, NJ 07924, United States",https://www.therebeccacollection.com/,barimarkowitz@gmail.com,
true,Boutique Cosmetics Store,New York,Everyday Beauty - 86th Street,"2038 86th St, Brooklyn, NY 11214, United States",https://www.everydayemall.com/,support@everydayemall.com,true
true,Boutique Cosmetics Store,New York,Everyday Beauty - 8 Ave,"6307 8th Ave, Brooklyn, NY 11220, United States",https://www.everydayemall.com/,support@everydayemall.com,true
true,Boutique Cosmetics Store,New York,Roseay's Boutique & Beauty Bar,"8400 Flatlands Ave, Brooklyn, NY 11236, United States",http://www.roseaysboutiquebb.com/,RoseaysBoutiqueBB@gmail.com,
true,Boutique Cosmetics Store,New York,Perfumania,"5100 Kings Plz Space 132, Brooklyn, NY 11234, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,New York,Parfum Europa,"55 Richmond Ter Suite #306, Staten Island, NY 10301, United States",http://www.parfumeuropa.com/,customerservice@perfumes4u.net,true
true,Boutique Cosmetics Store,New York,MALIN+GOETZ,"131 Smith St, Brooklyn, NY 11201, United States",https://www.malinandgoetz.com/cobble-hill-shop,cobblehill@malinandgoetz.com,
true,Boutique Cosmetics Store,New York,MALIN+GOETZ,"235 Elizabeth St, New York, NY 10012, United States",https://www.malinandgoetz.com/nolita-shop,nolita@malinandgoetz.com,
true,Boutique Cosmetics Store,New York,Maple Prime - Best Perfume & Fragrance Deals,"1701 E Elizabeth Ave, Linden, NJ 07036, United States",https://www.mapleprime.com/?utm_source=GBP&utm_medium=organic,support@mapleprime.com,true
true,Boutique Cosmetics Store,New York,The One Beauty,"3839 US-9, Old Bridge, NJ 08857, United States",http://www.theonebeautynj.com/,the1beautyinc@gmail.com,
true,Boutique Cosmetics Store,New York,Lip Lab Williamsburg,"160 N 4th St, Brooklyn, NY 11211, United States",http://liplab.com/,customerservice@liplab.com,true
true,Boutique Cosmetics Store,New York,Perfumania,"Queens Center, 90-15 Queens Blvd Space #1097, Elmhurst, NY 11373, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
